listing_id,status
5064,missing_population
5065,usable
5066,usable
5067,missing_gbauj
5068,usable
5069,usable
5070,usable
5071,missing_area_sqm
5072,usable
5073,usable
5074,missing_population
5075,missing_gbauj
5076,usable
5077,usable
5078,missing_gbauj
5079,usable
5080,missing_gbauj
5081,usable
5082,missing_gbauj
5083,usable
5084,usable
5085,usable
5086,usable
5087,missing_gbauj
5088,usable
5089,missing_gbauj
5090,usable
5091,usable
5092,usable
5093,usable
5094,usable
5095,missing_solar_class
5096,missing_ganzwhg
5097,missing_gbauj
5098,missing_solar_class
5099,missing_gbauj
5100,usable
5101,missing_solar_class
5102,usable
5103,missing_area_sqm
5104,missing_gbauj
5105,usable
5106,usable
5107,missing_solar_class
5108,missing_ganzwhg
5109,usable
5110,usable
5111,missing_gbauj
5112,usable
5113,missing_area_sqm
5114,missing_solar_class
5115,usable
5116,missing_gbauj
5117,usable
5118,missing_gbauj
5119,missing_solar_class
5120,usable
5121,missing_ganzwhg
5122,missing_address
5123,missing_address
5124,missing_gbauj
5125,usable
5126,usable
5127,usable
5128,missing_ganzwhg
5129,missing_gbauj
5130,usable
5131,usable
5132,usable
5133,missing_ganzwhg
5134,usable
5135,usable
5136,usable
5137,missing_gbauj
5138,usable
5139,missing_gbauj
5140,missing_gbauj
5141,usable
5142,missing_gbauj
5143,missing_gbauj
5144,usable
5145,usable
5146,usable
5147,usable
5148,usable
5149,missing_ganzwhg
5150,usable
5151,usable
5152,missing_population
5153,usable
5154,usable
5155,usable
5156,missing_gbauj
5157,usable
5158,missing_gbauj
5159,usable
5160,usable
5161,usable
5162,missing_gbauj
5163,missing_gbauj
5164,missing_gbauj
5165,missing_gbauj
5166,usable
5167,usable
5168,missing_solar_class
5169,usable
5170,usable
5171,missing_solar_class
5172,missing_solar_class
5173,missing_solar_class
5174,missing_ganzwhg
5175,usable
5176,usable
5177,missing_population
5178,usable
5179,missing_address
5180,usable
5181,missing_solar_class
5182,missing_population
5183,missing_solar_class
5184,usable
5185,usable
5186,missing_gbauj
5187,missing_solar_class
5188,usable
5189,missing_gbauj
5190,usable
5191,missing_gbauj
5192,usable
5193,missing_population
5194,missing_solar_class
5195,usable
5196,usable
5197,missing_gbauj
5198,usable
5199,missing_gbauj
5200,usable
5201,usable
5202,usable
5203,usable
5204,usable
5205,usable
5206,usable
5207,missing_ganzwhg
5208,usable
5209,missing_solar_class
5210,missing_gbauj
5211,usable
5212,missing_gbauj
5213,missing_gbauj
5214,usable
5215,missing_gbauj
5216,missing_gbauj
5217,missing_gbauj
5218,missing_gbauj
5219,usable
5220,usable
5221,missing_gbauj
5222,usable
5223,missing_population
5224,usable
5225,missing_gbauj
5226,missing_gbauj
5227,usable
5228,missing_population
5229,usable
5230,missing_gbauj
5231,usable
5232,missing_ganzwhg
5233,missing_gbauj
5234,usable
5235,usable
5236,missing_area_sqm
5237,usable
5238,usable
5239,missing_ganzwhg
5240,usable
5241,missing_gbauj
5242,usable
5243,usable
5244,missing_gbauj
5245,missing_gbauj
5246,missing_gbauj
5247,usable
5248,usable
5249,usable
5250,missing_gbauj
5251,usable
5252,missing_gbauj
5253,usable
5254,usable
5255,usable
5256,usable
5257,usable
5258,missing_gbauj
5259,missing_gbauj
5260,missing_area_sqm
5261,usable
5262,missing_gbauj
5263,missing_gbauj
5264,missing_gbauj
5265,missing_ganzwhg
5266,missing_solar_class
5267,missing_gbauj
5268,usable
5269,usable
5270,missing_gbauj
5271,missing_gbauj
5272,usable
5273,missing_gbauj
5274,missing_population
5275,usable
5276,missing_solar_class
5277,missing_gbauj
5278,missing_gbauj
5279,missing_solar_class
5280,missing_gbauj
5281,missing_solar_class
5282,usable
5283,missing_ganzwhg
5284,usable
5285,missing_gbauj
5286,missing_gbauj
5287,missing_gbauj
5288,usable
5289,missing_ganzwhg
5290,usable
5291,usable
5292,missing_population
5293,usable
5294,missing_gbauj
5295,missing_solar_class
5296,missing_gbauj
5297,missing_solar_class
5298,usable
5299,missing_gbauj
5300,usable
5301,usable
5302,usable
5303,usable
5304,usable
5305,missing_gbauj
5306,missing_gbauj
5307,usable
5308,missing_gbauj
5309,usable
5310,usable
5311,missing_solar_class
5312,usable
5313,missing_gbauj
5314,usable
5315,usable
5316,usable
5317,usable
5318,missing_ganzwhg
5319,missing_gbauj
5320,usable
5321,missing_gbauj
5322,usable
5323,usable
5324,missing_ganzwhg
5325,missing_gbauj
5326,usable
5327,usable
5328,usable
5329,usable
5330,missing_population
5331,missing_gbauj
5332,usable
5333,usable
5334,usable
5335,usable
5336,usable
5337,usable
5338,usable
5339,missing_ganzwhg
5340,missing_gbauj
5341,usable
5342,usable
5343,missing_gbauj
5344,missing_gbauj
5345,missing_solar_class
5346,usable
5347,missing_gbauj
5348,missing_solar_class
5349,missing_solar_class
5350,usable
5351,missing_solar_class
5352,missing_population
5353,missing_population
5354,missing_gbauj
5355,usable
5356,missing_gbauj
5357,missing_gbauj
5358,missing_population
5359,missing_gbauj
5360,missing_population
5361,missing_population
5362,usable
5363,missing_solar_class
5364,missing_gbauj
5365,missing_solar_class
5366,missing_gbauj
5367,usable
5368,usable
5369,missing_ganzwhg
5370,missing_ganzwhg
5371,missing_gbauj
5372,missing_gbauj
5373,missing_gbauj
5374,usable
5375,usable
5376,usable
5377,usable
5378,missing_solar_class
5379,missing_gbauj
5380,missing_gbauj
5381,missing_gbauj
5382,usable
5383,usable
5384,usable
5385,missing_gbauj
5386,usable
5387,usable
5388,missing_ganzwhg
5389,usable
5390,usable
5391,missing_solar_class
5392,missing_gbauj
5393,missing_gbauj
5394,missing_gbauj
5395,usable
5396,usable
5397,missing_gbauj
5398,usable
5399,usable
5400,usable
5401,usable
5402,missing_gbauj
5403,usable
5404,missing_gbauj
5405,missing_gbauj
5406,usable
5407,usable
5408,usable
5409,usable
5410,missing_gbauj
5411,usable
5412,usable
5413,usable
5414,missing_solar_class
5415,usable
5416,usable
5417,usable
5418,usable
5419,missing_gbauj
5420,missing_population
5421,usable
5422,missing_solar_class
5423,missing_gbauj
5424,missing_population
5425,missing_gbauj
5426,usable
5427,missing_solar_class
5428,missing_solar_class
5429,usable
5430,missing_gbauj
5431,missing_gbauj
5432,missing_gbauj
5433,usable
5434,usable
5435,missing_gbauj
5436,missing_solar_class
5437,usable
5438,usable
5439,missing_gbauj
5440,missing_gbauj
5441,usable
5442,missing_gbauj
5443,usable
5444,missing_gbauj
5445,missing_gbauj
5446,missing_gbauj
5447,usable
5448,usable
5449,usable
5450,missing_gbauj
5451,missing_gbauj
5452,usable
5453,usable
5454,usable
5455,missing_ganzwhg
5456,usable
5457,usable
5458,usable
5459,missing_ganzwhg
5460,usable
5461,usable
5462,usable
5463,usable
5464,usable
5465,usable
5466,usable
5467,missing_ganzwhg
5468,usable
5469,missing_gbauj
5470,missing_gbauj
5471,missing_population
5472,missing_solar_class
5473,missing_gbauj
5474,usable
5475,missing_solar_class
5476,missing_solar_class
5477,usable
5478,usable
5479,missing_gbauj
5480,missing_population
5481,usable
5482,missing_population
5483,missing_gbauj
5484,missing_ganzwhg
5485,missing_solar_class
5486,missing_gbauj
5487,usable
5488,usable
5489,missing_gbauj
5490,missing_ganzwhg
5491,usable
5492,missing_gbauj
5493,usable
5494,usable
5495,usable
5496,usable
5497,usable
5498,missing_gbauj
5499,missing_gbauj
5500,usable
5501,usable
5502,missing_gbauj
5503,missing_solar_class
5504,usable
5505,usable
5506,usable
5507,missing_area_sqm
5508,missing_solar_class
5509,usable
5510,missing_gbauj
5511,usable
5512,missing_population
5513,missing_gbauj
5514,missing_gbauj
5515,missing_ganzwhg
5516,missing_solar_class
5517,usable
5518,missing_gbauj
5519,missing_gbauj
5520,missing_population
5521,usable
5522,missing_gbauj
5523,usable
5524,usable
5525,missing_address
5526,usable
5527,usable
5528,missing_gbauj
5529,missing_gbauj
5530,missing_gbauj
5531,missing_gbauj
5532,missing_ganzwhg
5533,missing_ganzwhg
5534,usable
5535,usable
5536,usable
5537,missing_gbauj
5538,missing_gbauj
5539,missing_gbauj
5540,missing_area_sqm
5541,usable
5542,usable
5543,missing_population
5544,missing_solar_class
5545,usable
5546,usable
5547,missing_solar_class
5548,usable
5549,usable
5550,usable
5551,usable
5552,usable
5553,usable
5554,missing_gbauj
5555,usable
5556,missing_gbauj
5557,usable
5558,usable
5559,usable
5560,usable
5561,missing_gbauj
5562,usable
5563,missing_gbauj
5564,missing_gbauj
5565,missing_solar_class
5566,usable
5567,missing_ganzwhg
5568,missing_gbauj
5569,missing_gbauj
5570,missing_gbauj
5571,missing_ganzwhg
5572,missing_population
5573,usable
5574,usable
5575,missing_area_sqm
5576,usable
5577,usable
5578,missing_gbauj
5579,missing_ganzwhg
5580,missing_gbauj
5581,missing_gbauj
5582,missing_ganzwhg
5583,missing_solar_class
5584,missing_gbauj
5585,missing_gbauj
5586,missing_gbauj
5587,usable
5588,missing_gbauj
5589,usable
5590,missing_gbauj
5591,missing_gbauj
5592,missing_solar_class
5593,missing_population
5594,missing_gbauj
5595,usable
5596,usable
5597,missing_solar_class
5598,missing_gbauj
5599,usable
5600,missing_gbauj
5601,usable
5602,usable
5603,missing_gbauj
5604,usable
5605,missing_gbauj
5606,usable
5607,missing_solar_class
5608,missing_solar_class
5609,missing_solar_class
5610,missing_gbauj
5611,usable
5612,missing_gbauj
5613,missing_gbauj
5614,usable
5615,usable
5616,missing_gbauj
5617,missing_gbauj
5618,usable
5619,missing_gbauj
5620,usable
5621,missing_ganzwhg
5622,missing_gbauj
5623,usable
5624,missing_gbauj
5625,missing_ganzwhg
5626,missing_gbauj
5627,missing_gbauj
5628,usable
5629,missing_gbauj
5630,missing_area_sqm
5631,missing_gbauj
5632,usable
5633,missing_gbauj
5634,usable
5635,missing_population
5636,usable
5637,missing_gbauj
5638,usable
5639,missing_ganzwhg
5640,usable
5641,usable
5642,usable
5643,missing_population
5644,missing_population
5645,usable
5646,usable
5647,missing_gbauj
5648,missing_gbauj
5649,missing_ganzwhg
5650,usable
5651,usable
5652,missing_gbauj
5653,missing_area_sqm
5654,missing_gbauj
5655,missing_gbauj
5656,missing_gbauj
5657,missing_ganzwhg
5658,usable
5659,missing_gbauj
5660,missing_gbauj
5661,missing_gbauj
5662,usable
5663,missing_gbauj
5664,missing_ganzwhg
5665,missing_address
5666,missing_gbauj
5667,missing_population
5668,missing_ganzwhg
5669,missing_gbauj
5670,missing_gbauj
5671,usable
5672,missing_gbauj
5673,usable
5674,missing_gbauj
5675,missing_solar_class
5676,missing_gbauj
5677,missing_solar_class
5678,missing_population
5679,missing_solar_class
5680,usable
5681,usable
5682,usable
5683,missing_gbauj
5684,missing_gbauj
5685,usable
5686,missing_gbauj
5687,usable
5688,missing_solar_class
5689,usable
5690,usable
5691,usable
5692,missing_population
5693,usable
5694,usable
5695,usable
5696,usable
5697,missing_solar_class
5698,missing_ganzwhg
5699,missing_area_sqm
5700,usable
5701,missing_gbauj
5702,missing_gbauj
5703,missing_gbauj
5704,usable
5705,missing_population
5706,missing_solar_class
5707,missing_gbauj
5708,missing_gbauj
5709,usable
5710,missing_gbauj
5711,usable
5712,usable
5713,usable
5714,usable
5715,usable
5716,missing_solar_class
5717,missing_gbauj
5718,missing_population
5719,usable
5720,missing_ganzwhg
5721,usable
5722,usable
5723,missing_address
5724,missing_gbauj
5725,missing_gbauj
5726,missing_gbauj
5727,usable
5728,usable
5729,missing_gbauj
5730,missing_gbauj
5731,missing_population
5732,missing_ganzwhg
5733,missing_gbauj
5734,missing_gbauj
5735,usable
5736,missing_gbauj
5737,missing_gbauj
5738,usable
5739,usable
5740,missing_solar_class
5741,missing_solar_class
5742,usable
5743,usable
5744,missing_gbauj
5745,usable
5746,missing_gbauj
5747,usable
5748,usable
5749,missing_ganzwhg
5750,usable
5751,missing_address
5752,usable
5753,missing_address
5754,usable
5755,missing_solar_class
5756,missing_gbauj
5757,usable
5758,missing_population
5759,missing_gbauj
5760,usable
5761,usable
5762,missing_population
5763,usable
5764,missing_gbauj
5765,usable
5766,usable
5767,missing_gbauj
5768,usable
5769,missing_gbauj
5770,usable
5771,missing_gbauj
5772,usable
5773,missing_solar_class
5774,missing_gbauj
5775,missing_ganzwhg
5776,missing_solar_class
5777,usable
5778,missing_gbauj
5779,missing_gbauj
5780,missing_ganzwhg
5781,usable
5782,missing_population
5783,usable
5784,missing_ganzwhg
5785,usable
5786,missing_gbauj
5787,usable
5788,missing_gbauj
5789,missing_gbauj
5790,usable
5791,usable
5792,missing_solar_class
5793,usable
5794,usable
5795,usable
5796,missing_solar_class
5797,missing_gbauj
5798,missing_population
5799,usable
5800,usable
5801,usable
5802,usable
5803,usable
5804,missing_solar_class
5805,missing_solar_class
5806,usable
5807,missing_ganzwhg
5808,usable
5809,missing_population
5810,usable
5811,usable
5812,usable
5813,usable
5814,usable
5815,missing_gbauj
5816,missing_solar_class
5817,missing_population
5818,usable
5819,missing_population
5820,usable
5821,missing_gbauj
5822,missing_gbauj
5823,missing_population
5824,usable
5825,usable
5826,missing_solar_class
5827,usable
5828,missing_gbauj
5829,usable
5830,usable
5831,usable
5832,usable
5833,usable
5834,usable
5835,missing_gbauj
5836,usable
5837,missing_gbauj
5838,usable
5839,usable
5840,missing_gbauj
5841,usable
5842,missing_gbauj
5843,usable
5844,usable
5845,usable
5846,missing_gbauj
5847,missing_address
5848,usable
5849,missing_population
5850,missing_ganzwhg
5851,usable
5852,usable
5853,usable
5854,missing_gbauj
5855,missing_solar_class
5856,usable
5857,missing_ganzwhg
5858,usable
5859,missing_gbauj
5860,missing_gbauj
5861,missing_gbauj
5862,usable
5863,missing_solar_class
5864,usable
5865,missing_ganzwhg
5866,usable
5867,missing_ganzwhg
5868,missing_gbauj
5869,missing_population
5870,missing_gbauj
5871,usable
5872,missing_gbauj
5873,usable
5874,usable
5875,usable
5876,missing_gbauj
5877,missing_gbauj
5878,usable
5879,usable
5880,usable
5881,usable
5882,usable
5883,usable
5884,usable
5885,usable
5886,missing_area_sqm
5887,missing_solar_class
5888,usable
5889,missing_gbauj
5890,usable
5891,missing_gbauj
5892,missing_population
5893,usable
5894,missing_gbauj
5895,usable
5896,missing_population
5897,usable
5898,missing_solar_class
5899,missing_population
5900,usable
5901,usable
5902,usable
5903,missing_gbauj
5904,usable
5905,usable
5906,missing_gbauj
5907,usable
5908,usable
5909,missing_gbauj
5910,missing_solar_class
5911,usable
5912,usable
5913,usable
5914,usable
5915,missing_gbauj
5916,missing_solar_class
5917,usable
5918,usable
5919,missing_solar_class
5920,usable
5921,missing_gbauj
5922,missing_gbauj
5923,missing_area_sqm
5924,usable
5925,usable
5926,missing_solar_class
5927,missing_gbauj
5928,usable
5929,usable
5930,usable
5931,usable
5932,usable
5933,usable
5934,usable
5935,usable
5936,missing_gbauj
5937,missing_gbauj
5938,usable
5939,missing_gbauj
5940,usable
5941,usable
5942,missing_gbauj
5943,missing_ganzwhg
5944,usable
5945,usable
5946,missing_solar_class
5947,missing_gbauj
5948,missing_gbauj
5949,missing_population
5950,usable
5951,missing_gbauj
5952,missing_solar_class
5953,missing_gbauj
5954,missing_solar_class
5955,usable
5956,missing_gbauj
5957,missing_gbauj
5958,usable
5959,missing_gbauj
5960,missing_gbauj
5961,usable
5962,usable
5963,usable
5964,usable
5965,usable
5966,missing_solar_class
5967,missing_solar_class
5968,missing_gbauj
5969,missing_gbauj
5970,usable
5971,usable
5972,missing_solar_class
5973,usable
5974,missing_gbauj
5975,usable
5976,missing_population
5977,usable
5978,usable
5979,usable
5980,missing_population
5981,missing_gbauj
5982,usable
5983,missing_gbauj
5984,usable
5985,usable
5986,usable
5987,usable
5988,missing_population
5989,missing_gbauj
5990,usable
5991,missing_ganzwhg
5992,usable
5993,missing_solar_class
5994,missing_gbauj
5995,usable
5996,usable
5997,missing_solar_class
5998,missing_solar_class
5999,missing_gbauj
6000,missing_solar_class
6001,usable
6002,usable
6003,usable
6004,missing_gbauj
6005,usable
6006,missing_solar_class
6007,missing_gbauj
6008,missing_gbauj
6009,missing_gbauj
6010,usable
6011,missing_gbauj
6012,usable
6013,usable
6014,usable
6015,usable
6016,missing_gbauj
6017,missing_area_sqm
6018,usable
6019,usable
6020,missing_gbauj
6021,missing_ganzwhg
6022,missing_gbauj
6023,missing_solar_class
6024,usable
6025,usable
6026,missing_gbauj
6027,missing_population
6028,usable
6029,missing_gbauj
6030,missing_gbauj
6031,missing_solar_class
6032,usable
6033,missing_address
6034,missing_gbauj
6035,usable
6036,usable
6037,usable
6038,usable
6039,usable
6040,usable
6041,usable
6042,usable
6043,missing_gbauj
6044,missing_population
6045,missing_gbauj
6046,usable
6047,missing_ganzwhg
6048,usable
6049,usable
6050,usable
6051,usable
6052,missing_ganzwhg
6053,missing_gbauj
6054,missing_gbauj
6055,missing_gbauj
6056,usable
6057,usable
6058,usable
6059,missing_solar_class
6060,usable
6061,missing_ganzwhg
6062,usable
6063,missing_gbauj
6064,missing_gbauj
6065,usable
6066,usable
6067,usable
6068,usable
6069,missing_gbauj
6070,missing_gbauj
6071,missing_solar_class
6072,missing_ganzwhg
6073,usable
6074,missing_solar_class
6075,missing_ganzwhg
6076,usable
6077,usable
6078,usable
6079,usable
6080,missing_population
6081,usable
6082,usable
6083,usable
6084,usable
6085,usable
6086,usable
6087,missing_gbauj
6088,missing_ganzwhg
6089,missing_gbauj
6090,missing_gbauj
6091,missing_ganzwhg
6092,usable
6093,usable
6094,usable
6095,usable
6096,missing_gbauj
6097,usable
6098,usable
6099,missing_gbauj
6100,missing_gbauj
6101,missing_gbauj
6102,usable
6103,usable
6104,missing_population
6105,usable
6106,usable
6107,missing_gbauj
6108,usable
6109,usable
6110,usable
6111,missing_gbauj
6112,missing_ganzwhg
6113,usable
6114,missing_ganzwhg
6115,missing_gbauj
6116,missing_gbauj
6117,usable
6118,missing_solar_class
6119,usable
6120,missing_gbauj
6121,missing_gbauj
6122,missing_ganzwhg
6123,usable
6124,usable
6125,usable
6126,missing_population
6127,missing_gbauj
6128,usable
6129,usable
6130,usable
6131,missing_ganzwhg
6132,usable
6133,usable
6134,missing_gbauj
6135,missing_gbauj
6136,usable
6137,usable
6138,usable
6139,usable
6140,usable
6141,missing_population
6142,missing_gbauj
6143,missing_area_sqm
6144,missing_population
6145,missing_population
6146,usable
6147,usable
6148,usable
6149,usable
6150,missing_gbauj
6151,usable
6152,usable
6153,usable
6154,missing_gbauj
6155,usable
6156,missing_ganzwhg
6157,missing_ganzwhg
6158,usable
6159,missing_gbauj
6160,usable
6161,missing_gbauj
6162,missing_ganzwhg
6163,missing_gbauj
6164,missing_gbauj
6165,missing_gbauj
6166,missing_ganzwhg
6167,missing_gbauj
6168,usable
6169,usable
6170,missing_population
6171,missing_gbauj
6172,missing_gbauj
6173,missing_gbauj
6174,missing_gbauj
6175,usable
6176,usable
6177,missing_gbauj
6178,missing_gbauj
6179,usable
6180,missing_ganzwhg
6181,usable
6182,usable
6183,usable
6184,missing_gbauj
6185,missing_gbauj
6186,usable
6187,missing_gbauj
6188,usable
6189,missing_gbauj
6190,missing_gbauj
6191,usable
6192,usable
6193,usable
6194,missing_solar_class
6195,missing_gbauj
6196,usable
6197,missing_gbauj
6198,usable
6199,missing_population
6200,missing_solar_class
6201,usable
6202,missing_gbauj
6203,missing_gbauj
6204,missing_gbauj
6205,missing_gbauj
6206,usable
6207,missing_ganzwhg
6208,usable
6209,missing_gbauj
6210,usable
6211,usable
6212,usable
6213,usable
6214,usable
6215,missing_gbauj
6216,missing_solar_class
6217,missing_solar_class
6218,missing_gbauj
6219,missing_gbauj
6220,missing_population
6221,usable
6222,missing_address
6223,missing_area_sqm
6224,usable
6225,missing_area_sqm
6226,missing_gbauj
6227,usable
6228,usable
6229,missing_ganzwhg
6230,usable
6231,missing_solar_class
6232,missing_gbauj
6233,missing_gbauj
6234,missing_gbauj
6235,usable
6236,usable
6237,usable
6238,usable
6239,usable
6240,usable
6241,missing_gbauj
6242,missing_solar_class
6243,missing_gbauj
6244,usable
6245,usable
6246,missing_population
6247,missing_population
6248,usable
6249,usable
6250,missing_gbauj
6251,missing_population
6252,missing_ganzwhg
6253,missing_gbauj
6254,missing_gbauj
6255,usable
6256,usable
6257,missing_gbauj
6258,missing_gbauj
6259,missing_population
6260,usable
6261,missing_ganzwhg
6262,usable
6263,usable
6264,missing_population
6265,usable
6266,usable
6267,usable
6268,usable
6269,missing_gbauj
6270,missing_solar_class
6271,missing_ganzwhg
6272,missing_solar_class
6273,missing_area_sqm
6274,missing_gbauj
6275,usable
6276,usable
6277,usable
6278,missing_gbauj
6279,usable
6280,usable
6281,missing_ganzwhg
6282,missing_gbauj
6283,usable
6284,usable
6285,missing_area_sqm
6286,usable
6287,missing_area_sqm
6288,missing_solar_class
6289,missing_ganzwhg
6290,usable
6291,usable
6292,usable
6293,missing_population
6294,usable
6295,missing_area_sqm
6296,missing_ganzwhg
6297,usable
6298,usable
6299,missing_ganzwhg
6300,usable
6301,usable
6302,usable
6303,usable
6304,missing_gbauj
6305,usable
6306,usable
6307,missing_gbauj
6308,missing_gbauj
6309,usable
6310,missing_ganzwhg
6311,usable
6312,missing_solar_class
6313,missing_gbauj
6314,usable
6315,missing_gbauj
6316,usable
6317,usable
6318,missing_population
6319,usable
6320,missing_ganzwhg
6321,usable
6322,missing_gbauj
6323,missing_gbauj
6324,usable
6325,usable
6326,usable
6327,missing_ganzwhg
6328,missing_ganzwhg
6329,usable
6330,missing_population
6331,usable
6332,usable
6333,usable
6334,usable
6335,missing_population
6336,missing_gbauj
6337,missing_gbauj
6338,usable
6339,missing_gbauj
6340,usable
6341,missing_gbauj
6342,usable
6343,missing_gbauj
6344,usable
6345,usable
6346,usable
6347,usable
6348,missing_gbauj
6349,usable
6350,usable
6351,missing_ganzwhg
6352,missing_gbauj
6353,missing_area_sqm
6354,missing_gbauj
6355,missing_solar_class
6356,missing_area_sqm
6357,missing_area_sqm
6358,usable
6359,usable
6360,missing_gbauj
6361,usable
6362,usable
6363,usable
6364,missing_gbauj
6365,missing_gbauj
6366,missing_ganzwhg
6367,usable
6368,usable
6369,missing_population
6370,missing_gbauj
6371,missing_gbauj
6372,usable
6373,missing_gbauj
6374,missing_solar_class
6375,missing_population
6376,missing_solar_class
6377,missing_solar_class
6378,missing_gbauj
6379,missing_area_sqm
6380,usable
6381,usable
6382,missing_gbauj
6383,missing_gbauj
6384,usable
6385,usable
6386,missing_gbauj
6387,missing_solar_class
6388,missing_gbauj
6389,usable
6390,usable
6391,usable
6392,usable
6393,usable
6394,usable
6395,missing_ganzwhg
6396,missing_gbauj
6397,usable
6398,missing_ganzwhg
6399,missing_gbauj
6400,usable
6401,usable
6402,missing_solar_class
6403,missing_gbauj
6404,missing_gbauj
6405,usable
6406,missing_gbauj
6407,usable
6408,usable
6409,missing_solar_class
6410,missing_gbauj
6411,missing_gbauj
6412,usable
6413,missing_gbauj
6414,missing_ganzwhg
6415,usable
6416,usable
6417,missing_gbauj
6418,missing_solar_class
6419,usable
6420,missing_gbauj
6421,missing_gbauj
6422,missing_gbauj
6423,usable
6424,usable
6425,usable
6426,usable
6427,usable
6428,missing_gbauj
6429,usable
6430,missing_population
6431,usable
6432,missing_gbauj
6433,usable
6434,missing_gbauj
6435,usable
6436,usable
6437,missing_solar_class
6438,usable
6439,missing_gbauj
6440,missing_address
6441,usable
6442,missing_gbauj
6443,usable
6444,missing_gbauj
6445,missing_gbauj
6446,usable
6447,missing_gbauj
6448,usable
6449,missing_gbauj
6450,missing_ganzwhg
6451,missing_gbauj
6452,missing_gbauj
6453,usable
6454,usable
6455,usable
6456,missing_population
6457,missing_gbauj
6458,missing_gbauj
6459,missing_gbauj
6460,usable
6461,usable
6462,usable
6463,usable
6464,missing_solar_class
6465,missing_gbauj
6466,usable
6467,missing_gbauj
6468,missing_gbauj
6469,missing_gbauj
6470,missing_solar_class
6471,missing_gbauj
6472,usable
6473,missing_gbauj
6474,usable
6475,missing_gbauj
6476,usable
6477,missing_gbauj
6478,missing_address
6479,missing_area_sqm
6480,missing_gbauj
6481,missing_solar_class
6482,missing_gbauj
6483,missing_gbauj
6484,missing_gbauj
6485,usable
6486,missing_gbauj
6487,usable
6488,missing_gbauj
6489,usable
6490,usable
6491,missing_gbauj
6492,usable
6493,usable
6494,missing_gbauj
6495,usable
6496,missing_solar_class
6497,missing_gbauj
6498,missing_gbauj
6499,missing_gbauj
6500,missing_population
6501,missing_population
6502,usable
6503,usable
6504,missing_ganzwhg
6505,missing_gbauj
6506,usable
6507,missing_ganzwhg
6508,missing_gbauj
6509,usable
6510,missing_gbauj
6511,usable
6512,missing_gbauj
6513,missing_gbauj
6514,missing_gbauj
6515,missing_ganzwhg
6516,missing_population
6517,usable
6518,missing_gbauj
6519,usable
6520,missing_gbauj
6521,usable
6522,missing_population
6523,missing_gbauj
6524,usable
6525,missing_population
6526,missing_gbauj
6527,usable
6528,missing_ganzwhg
6529,missing_gbauj
6530,missing_gbauj
6531,missing_gbauj
6532,missing_gbauj
6533,usable
6534,missing_area_sqm
6535,usable
6536,missing_gbauj
6537,missing_gbauj
6538,usable
6539,missing_gbauj
6540,missing_gbauj
6541,missing_gbauj
6542,usable
6543,missing_gbauj
6544,missing_solar_class
6545,missing_gbauj
6546,usable
6547,missing_population
6548,missing_gbauj
6549,usable
6550,missing_solar_class
6551,usable
6552,usable
6553,missing_population
6554,missing_gbauj
6555,usable
6556,usable
6557,missing_gbauj
6558,usable
6559,usable
6560,missing_address
6561,missing_solar_class
6562,usable
6563,missing_ganzwhg
6564,missing_gbauj
6565,usable
6566,missing_gbauj
6567,usable
6568,usable
6569,missing_ganzwhg
6570,usable
6571,missing_gbauj
6572,usable
6573,missing_gbauj
6574,missing_ganzwhg
6575,missing_area_sqm
6576,usable
6577,missing_gbauj
6578,usable
6579,missing_ganzwhg
6580,missing_gbauj
6581,usable
6582,missing_gbauj
6583,missing_gbauj
6584,missing_population
6585,usable
6586,missing_ganzwhg
6587,missing_gbauj
6588,usable
6589,missing_gbauj
6590,missing_gbauj
6591,missing_population
6592,missing_population
6593,missing_gbauj
6594,usable
6595,usable
6596,missing_gbauj
6597,usable
6598,usable
6599,usable
6600,missing_population
6601,usable
6602,usable
6603,usable
6604,usable
6605,missing_gbauj
6606,missing_gbauj
6607,usable
6608,missing_population
6609,usable
6610,missing_gbauj
6611,missing_gbauj
6612,missing_population
6613,usable
6614,missing_gbauj
6615,usable
6616,usable
6617,missing_gbauj
6618,usable
6619,missing_population
6620,missing_population
6621,missing_rooms
6622,missing_solar_class
6623,missing_gbauj
6624,missing_gbauj
6625,usable
6626,usable
6627,usable
6628,usable
6629,usable
6630,usable
6631,missing_gbauj
6632,usable
6633,usable
6634,usable
6635,missing_ganzwhg
6636,usable
6637,usable
6638,missing_population
6639,usable
6640,missing_gbauj
6641,missing_ganzwhg
6642,usable
6643,usable
6644,usable
6645,usable
6646,missing_gbauj
6647,usable
6648,usable
6649,usable
6650,missing_gbauj
6651,missing_gbauj
6652,usable
6653,missing_gbauj
6654,usable
6655,missing_population
6656,missing_gbauj
6657,usable
6658,missing_gbauj
6659,usable
6660,usable
6661,missing_population
6662,missing_gbauj
6663,missing_gbauj
6664,missing_population
6665,missing_gbauj
6666,usable
6667,usable
6668,usable
6669,missing_gbauj
6670,usable
6671,usable
6672,missing_population
6673,usable
6674,missing_address
6675,missing_gbauj
6676,missing_gbauj
6677,missing_gbauj
6678,missing_gbauj
6679,missing_gbauj
6680,missing_solar_class
6681,missing_gbauj
6682,usable
6683,missing_gbauj
6684,usable
6685,missing_gbauj
6686,missing_gbauj
6687,usable
6688,missing_gbauj
6689,missing_gbauj
6690,missing_area_sqm
6691,missing_gbauj
6692,usable
6693,usable
6694,usable
6695,missing_gbauj
6696,usable
6697,missing_area_sqm
