area_sqm,rooms,price_cold,population,oev_score,solar_class,elevation_m,lv95_east,lv95_north,gbauj,ganzwhg,garea
67,3,1540,300,53226.0,4.0,279.9,2611140.0,1266122.125,1880,4,163.0
91,3,1640,127,6259.0,3.0,422.4,2636004.25,1243820.625,1969,12,214.0
60,2,1457,300,24473.0,4.0,407.8,2681193.75,1248408.125,1927,9,166.0
71,2,2400,153,32423.0,4.0,430.9,2680794.5,1246750.5,2022,18,454.0
60,2,1580,3,21527.0,4.0,374.3,2558030.75,1143278.75,1977,1,167.0
56,2,1928,307,14024.0,3.0,409.7,2680573.5,1248301.625,2012,119,2652.0
29,1,780,232,6746.0,3.0,419.4,2562435.25,1122541.25,2013,65,1369.0
23,1,1148,86,38836.0,2.0,398.4,2537349.25,1151449.5,1994,25,223.0
50,2,1025,8,386.0,2.0,984.2,2530864.5,1185572.875,1830,2,231.0
56,2,1500,35,3275.0,1.0,297.0,2609301.0,1262786.75,1914,1,68.0
40,2,1300,53,11140.0,3.0,716.4,2746006.25,1254976.625,1918,3,189.0
66,3,1850,197,28729.0,3.0,278.4,2610650.25,1266592.5,1965,13,268.0
122,5,2500,94,3170.0,3.0,315.4,2611467.25,1258307.5,1984,12,369.0
52,2,1340,33,4702.0,3.0,672.0,2642078.5,1130220.75,2015,22,391.0
131,4,2040,175,9131.0,3.0,346.3,2657937.0,1259708.875,1620,4,32.0
123,5,3400,89,9420.0,3.0,511.0,2681710.25,1240343.375,1965,6,321.0
27,1,700,3,10.0,2.0,1348.3,2728274.75,1179257.625,1988,5,106.0
84,3,900,206,5128.0,4.0,412.3,2593034.0,1245958.25,1962,32,348.0
81,4,1770,28,1463.0,4.0,449.2,2675704.75,1256980.0,1971,6,207.0
32,1,1050,221,4523.0,3.0,278.1,2718260.75,1096439.0,1961,24,194.0
99,4,1900,80,2299.0,3.0,658.2,2738244.25,1253613.25,1999,10,254.0
48,2,2250,12,5637.0,3.0,428.4,2691487.0,1236096.0,2003,10,197.0
104,4,1620,76,1207.0,4.0,522.2,2589156.5,1193793.125,2015,8,249.0
93,4,1500,80,3525.0,4.0,527.8,2604815.75,1208548.0,1974,7,181.0
56,2,1925,88,8245.0,3.0,535.7,2685027.25,1247839.875,1948,6,161.0
76,3,1400,117,2881.0,2.0,278.4,2607870.5,1266478.875,1966,10,219.0
90,4,1380,33,941.0,3.0,444.7,2611224.0,1226403.5,1970,12,396.0
56,2,2990,89,5188.0,4.0,278.9,2610069.75,1266591.875,1913,1,125.0
77,3,2110,56,2604.0,3.0,454.7,2663742.75,1199294.625,2012,14,275.0
94,4,1750,81,5144.0,4.0,375.0,2651974.0,1250353.5,1990,14,542.0
90,2,2333,80,7599.0,1.0,278.1,2615726.25,1270232.5,1872,1,193.0
39,2,1834,50,2442.0,4.0,433.2,2695468.75,1234168.5,1973,7,203.0
47,2,1260,131,4536.0,3.0,487.2,2586067.25,1117646.0,2018,34,580.0
119,4,2180,116,3049.0,4.0,875.2,2699306.25,1221201.875,2012,12,372.0
91,5,2100,98,1962.0,2.0,409.4,2676967.75,1251513.625,1960,6,212.0
33,1,820,155,18866.0,3.0,257.0,2613095.75,1269041.75,1972,45,421.0
105,4,200,177,15495.0,3.0,257.4,2611991.75,1267862.875,1891,2,258.0
180,4,2830,27,29075.0,3.0,672.9,2745994.75,1254303.875,1918,1,813.0
110,6,2990,427,16237.0,2.0,407.3,2499047.75,1118039.0,1919,14,247.0
53,2,1240,206,758.0,4.0,437.3,2531132.0,1174833.0,2020,39,4288.0
76,2,1845,90,2025.0,3.0,426.7,2694326.0,1262393.0,2016,8,250.0
110,5,2500,215,5303.0,4.0,537.2,2699572.0,1249408.125,2010,14,583.0
120,3,1690,176,7734.0,4.0,214.8,2703922.5,1113838.375,1981,17,590.0
65,3,1260,50,520.0,2.0,459.4,2560135.0,1183066.75,2019,15,409.0
49,2,1210,199,44182.0,3.0,506.5,2538546.5,1152347.75,1958,9,298.0
142,4,2140,15,13997.0,4.0,435.5,2585914.75,1221109.375,2005,8,305.0
97,4,1650,83,2095.0,4.0,582.5,2600618.25,1205559.125,1980,14,339.0
98,3,1750,124,6342.0,3.0,629.9,2742985.5,1253133.75,2014,10,274.0
62,3,2120,130,21284.0,1.0,380.5,2500176.0,1116919.875,1993,7,302.0
41,1,790,125,11191.0,3.0,277.7,2610630.25,1266941.75,1970,18,328.0
95,4,1630,92,4100.0,2.0,413.5,2733083.75,1277895.125,1961,9,280.0
89,3,2120,15,2421.0,3.0,368.3,2605084.25,1252228.5,2002,1,69.0
114,4,2670,12,700.0,4.0,660.2,2538866.75,1155101.0,2017,1,27.0
52,2,1109,91,1851.0,3.0,213.2,2708741.0,1115124.625,1991,24,525.0
70,3,1598,47,2789.0,3.0,289.6,2615762.5,1269258.0,1965,6,195.0
132,3,2150,71,2039.0,4.0,219.5,2702518.25,1113471.75,2022,23,980.0
29,1,940,48,1264.0,4.0,535.2,2652939.75,1225258.75,2012,3,221.0
41,2,1160,159,14466.0,4.0,658.4,2746754.25,1254730.0,1918,11,176.0
90,3,2520,44,6934.0,2.0,409.2,2693524.0,1231812.375,1992,12,543.0
77,2,1795,37,967.0,2.0,430.0,2660872.75,1244409.25,2022,28,955.0
59,2,1200,110,1093.0,4.0,245.3,2706301.5,1115042.375,1967,17,362.0
107,4,2100,88,3182.0,4.0,519.5,2605323.0,1193309.75,2011,7,245.0
93,3,1850,66,318.0,2.0,582.1,2575558.25,1186360.625,2020,12,409.0
60,2,1654,136,18193.0,2.0,375.1,2527888.75,1151423.375,1971,12,169.0
79,3,1520,38,7377.0,4.0,471.0,2626596.25,1229737.125,2015,11,397.0
79,3,2058,396,47725.0,3.0,256.7,2612058.75,1268861.25,2015,214,3896.0
94,4,2240,159,1006.0,4.0,497.4,2701087.0,1234588.5,1972,10,237.0
68,3,1893,35,1625.0,5.0,393.7,2530619.5,1151896.125,1974,12,279.0
74,3,1520,134,6032.0,3.0,260.4,2614283.25,1266786.875,1961,75,379.0
85,4,1330,94,3602.0,4.0,222.3,2721797.5,1116301.125,1971,45,546.0
94,4,1740,116,5955.0,3.0,410.8,2561978.0,1122851.625,2008,21,450.0
58,2,1200,202,4699.0,5.0,433.4,2540222.75,1181180.25,1956,16,312.0
51,2,1400,150,1378.0,4.0,420.9,2681172.75,1262537.5,1966,22,289.0
103,2,2894,494,47001.0,1.0,489.8,2538263.5,1152448.625,1918,4,104.0
76,2,1975,60,11839.0,2.0,440.6,2677692.5,1254037.5,1968,6,395.0
78,3,1800,138,3525.0,4.0,521.3,2604827.0,1208185.375,2006,5,243.0
140,4,2480,399,17734.0,3.0,376.0,2501469.5,1117846.625,1990,15,502.0
115,4,3255,309,96716.0,4.0,415.3,2681306.5,1247411.625,1896,15,253.0
87,4,1340,89,5665.0,4.0,402.1,2749848.5,1264393.25,1910,5,150.0
100,4,1530,60,1748.0,3.0,439.5,2728859.5,1268114.375,1907,3,176.0
84,3,1550,75,7211.0,1.0,431.2,2675465.75,1256707.25,1992,11,303.0
95,3,2350,126,4993.0,4.0,420.9,2506810.75,1138329.25,2006,10,1329.0
106,4,1970,87,8755.0,4.0,406.4,2635079.5,1240466.0,2016,28,594.0
100,5,2080,62,1830.0,3.0,282.2,2615357.0,1269447.0,1965,7,324.0
98,3,2490,92,5167.0,2.0,486.9,2665647.25,1212229.25,2019,4,185.0
44,2,1650,165,14912.0,3.0,404.6,2540788.75,1151122.75,1954,28,391.0
105,4,2670,40,4103.0,4.0,281.6,2607519.0,1266926.75,1924,1,63.0
93,4,1770,159,2036.0,3.0,320.6,2608215.25,1259477.625,1978,38,434.0
52,2,2490,147,120438.0,3.0,407.5,2683415.5,1247515.875,1812,6,84.0
113,3,1800,17,2174.0,1.0,524.9,2605452.5,1210915.875,1755,8,484.0
61,3,1590,185,5580.0,2.0,414.8,2697106.75,1233043.5,1960,8,158.0
59,2,1650,245,26763.0,4.0,447.6,2535441.0,1153798.875,1961,43,467.0
75,3,1660,10,6613.0,4.0,565.1,2720598.5,1257525.125,2013,5,190.0
48,2,1096,526,21297.0,4.0,379.0,2553829.5,1145668.75,1986,8,764.0
43,2,1090,46,200.0,4.0,509.5,2597287.75,1119968.5,2019,9,2116.0
135,3,2050,32,262.0,4.0,518.2,2624133.25,1252790.375,1800,4,235.0
25,1,750,32,37.0,1.0,471.9,2629461.75,1260455.0,2007,2,62.0
79,3,2160,74,3456.0,4.0,401.6,2533497.25,1153640.25,2019,76,1683.0
119,4,3600,80,5542.0,2.0,447.7,2693733.25,1235589.875,1999,9,312.0
68,3,1750,119,15299.0,3.0,268.4,2610199.25,1268236.875,1965,14,410.0
98,3,1850,8,1165.0,3.0,617.7,2653083.25,1219601.875,2008,2,241.0
60,2,2500,221,4993.0,4.0,426.4,2506487.0,1138368.25,2015,12,242.0
40,1,950,29,1040.0,5.0,454.4,2732841.0,1264913.875,1930,8,183.0
147,4,2575,81,3113.0,2.0,433.9,2693598.25,1268871.75,2000,11,423.0
77,3,1910,126,5612.0,3.0,288.0,2612937.5,1263731.25,2023,13,351.0
68,3,2600,42,2428.0,4.0,457.9,2695993.5,1246290.5,2010,1,289.0
72,3,1950,63,65575.0,4.0,423.4,2684010.5,1247110.0,1935,12,294.0
71,3,2150,23,21652.0,3.0,500.7,2538329.75,1152377.25,1909,4,1042.0
119,4,1920,56,7870.0,4.0,534.8,2614547.25,1212236.75,2010,8,332.0
103,4,1820,123,8742.0,3.0,499.9,2650473.25,1224767.0,1971,11,196.0
75,3,1690,80,207.0,2.0,568.8,2657252.5,1237724.5,2021,35,827.0
73,2,1070,30,21.0,1.0,897.0,2704699.0,1217136.75,1990,5,229.0
90,4,1570,86,10223.0,4.0,328.6,2620927.75,1262070.625,1969,16,286.0
44,2,1550,120,14308.0,3.0,461.3,2539813.0,1151757.875,1945,12,239.0
56,2,2394,121,8787.0,4.0,433.0,2685302.25,1251218.0,1930,1,100.0
70,3,980,80,7734.0,4.0,214.9,2703926.0,1113903.125,1973,15,307.0
148,5,2900,108,23181.0,3.0,418.9,2540097.5,1151279.125,1957,9,322.0
70,3,2350,4,9.0,4.0,1180.2,2736945.75,1184662.125,2008,4,160.0
50,2,1100,114,4144.0,2.0,411.8,2563724.0,1129607.0,1900,6,346.0
66,2,2054,92,414.0,3.0,453.6,2693235.75,1243947.875,2020,13,395.0
90,3,1910,60,8219.0,4.0,640.5,2577879.25,1184398.125,2010,33,717.0
85,3,1600,129,4583.0,2.0,374.1,2560584.0,1138623.25,1841,5,173.0
72,3,1370,143,2077.0,4.0,450.7,2561697.25,1185393.375,1965,27,402.0
92,2,1700,92,4744.0,2.0,423.2,2705704.0,1267151.75,2015,12,355.0
87,3,2230,64,3372.0,1.0,517.5,2684073.25,1237582.75,1978,12,302.0
45,2,1130,98,14364.0,4.0,435.2,2585937.5,1221462.25,1960,19,262.0
91,3,2660,169,27768.0,3.0,435.9,2666506.0,1211074.375,2012,46,1064.0
90,4,2430,67,917.0,3.0,463.7,2692315.25,1231826.625,2008,14,554.0
37,2,1590,7,2202.0,2.0,430.1,2683331.5,1261324.25,1960,5,197.0
98,3,1515,184,4753.0,1.0,431.9,2740865.5,1268446.125,2014,8,270.0
73,3,1640,66,13530.0,1.0,272.8,2626808.5,1267140.5,1925,5,166.0
100,4,1940,80,2299.0,2.0,658.2,2738259.25,1253608.125,1998,10,254.0
25,1,1550,37,3698.0,2.0,439.2,2666395.25,1204024.875,1975,10,234.0
79,3,2175,66,3456.0,4.0,401.5,2533505.25,1153588.375,2019,72,1460.0
46,2,1450,383,10754.0,4.0,418.7,2534883.0,1154036.625,2016,54,1344.0
90,3,1610,60,5234.0,4.0,454.0,2609983.5,1224120.375,2012,11,312.0
65,2,700,50,77.0,3.0,252.5,2721140.0,1126087.875,1986,16,438.0
95,3,2295,194,9680.0,2.0,465.0,2700080.25,1260262.25,1999,10,252.0
12,1,495,225,13380.0,4.0,432.5,2539500.25,1181281.0,2003,96,299.0
109,4,2230,114,2102.0,3.0,411.1,2682378.5,1263291.625,2013,10,278.0
38,1,1080,45,1748.0,3.0,461.5,2755622.75,1220391.125,2018,8,252.0
53,2,1410,65,159.0,4.0,499.6,2634675.75,1230658.375,2015,16,481.0
107,4,1930,127,5128.0,4.0,411.6,2593119.0,1246006.0,1986,22,2023.0
48,2,1320,163,7711.0,2.0,566.0,2538020.75,1153814.75,1900,16,302.0
55,2,1705,350,31150.0,4.0,496.6,2536930.25,1153251.875,1977,93,1077.0
86,4,1720,71,4968.0,1.0,475.7,2700439.0,1259962.75,1985,7,258.0
100,4,1600,37,2002.0,4.0,567.0,2608373.75,1200426.375,1992,6,239.0
130,4,2400,31,687.0,4.0,511.0,2737958.5,1264449.125,2019,6,320.0
53,2,1620,80,2673.0,4.0,424.8,2506319.25,1138000.5,1993,21,740.0
40,15,1180,72,3670.0,4.0,306.8,2718467.25,1098095.875,1973,16,258.0
50,2,1630,23,21652.0,3.0,497.5,2538320.5,1152344.0,1909,4,1042.0
70,2,2100,86,38168.0,3.0,434.4,2665260.75,1211730.125,1952,36,260.0
92,3,1790,37,446.0,3.0,320.3,2639864.0,1265494.0,2007,8,344.0
45,1,1075,18,39122.0,3.0,439.5,2665750.5,1211000.0,1972,54,822.0
33,1,820,155,18866.0,3.0,256.3,2613069.5,1269067.125,1972,48,421.0
56,1,900,58,2923.0,5.0,390.5,2715788.25,1094439.875,1918,6,168.0
106,4,2665,42,9013.0,4.0,398.1,2666928.25,1257689.375,2006,14,448.0
109,4,2100,263,23087.0,4.0,379.8,2554338.5,1145663.375,1735,6,899.0
63,3,1300,71,20216.0,3.0,280.0,2615529.75,1264729.625,1953,7,165.0
15,1,1200,71,382.0,4.0,937.9,2509559.25,1152031.875,1835,4,203.0
85,3,2600,136,13175.0,2.0,438.6,2666351.75,1210624.0,1997,6,250.0
84,2,2030,110,1190.0,1.0,465.0,2693543.25,1235979.125,1985,11,332.0
85,5,2800,47,299.0,2.0,427.1,2499056.5,1125218.25,1996,5,88.0
99,3,1950,94,1269.0,4.0,430.7,2661357.5,1244066.125,2015,13,376.0
172,6,1900,59,952.0,4.0,491.3,2620614.5,1226087.5,2003,6,251.0
64,2,1930,61,9148.0,2.0,586.5,2594953.25,1197283.875,2006,16,468.0
70,3,1655,113,13069.0,3.0,378.8,2553818.5,1145973.375,1930,21,294.0
23,1,1500,23,21652.0,3.0,500.7,2538329.75,1152377.25,1909,4,1042.0
58,2,1510,187,970.0,4.0,525.8,2701973.75,1241963.875,2007,25,452.0
78,3,1920,30,17720.0,2.0,437.8,2689082.25,1249941.625,1967,9,268.0
82,3,1928,65,28343.0,4.0,581.1,2537343.0,1153906.75,1976,23,1820.0
90,3,1850,66,318.0,2.0,582.1,2575558.25,1186360.625,2020,12,409.0
60,3,1790,92,11084.0,2.0,541.0,2538632.25,1153204.125,1904,11,128.0
88,3,1715,90,4487.0,3.0,325.6,2623815.25,1258468.0,2020,12,518.0
71,3,1550,35,3275.0,1.0,297.0,2609301.0,1262786.75,1914,1,68.0
120,4,2600,166,6328.0,3.0,458.0,2699850.75,1262577.625,2006,40,1223.0
110,4,2420,108,9415.0,3.0,543.6,2702935.75,1242746.5,2018,24,574.0
90,3,1790,76,7808.0,4.0,438.1,2596620.0,1226273.25,2014,11,329.0
64,2,1770,97,9148.0,4.0,602.9,2594773.0,1197420.875,2016,34,920.0
122,4,2750,187,21350.0,2.0,385.5,2672902.75,1251424.625,2011,12,1701.0
53,2,1510,80,2673.0,4.0,424.8,2506319.25,1138000.5,1993,21,740.0
64,3,1500,162,1501.0,4.0,562.9,2613612.0,1175813.875,2004,12,200.0
159,2,2495,89,5188.0,4.0,278.9,2610069.75,1266591.875,1913,1,125.0
150,5,3480,92,23181.0,3.0,421.0,2540142.0,1151283.375,1951,13,344.0
119,4,2110,77,385.0,4.0,376.7,2649137.25,1250598.375,2017,10,418.0
88,3,2150,60,5302.0,3.0,416.9,2691334.5,1233488.375,2014,17,417.0
97,4,1520,133,4415.0,4.0,533.0,2614712.25,1212489.75,1973,15,351.0
89,3,2050,61,5208.0,4.0,601.7,2686983.0,1245976.25,1945,6,221.0
21,1,870,49,8844.0,4.0,415.3,2526995.5,1152027.0,1973,36,350.0
40,2,1900,185,42654.0,4.0,428.9,2538102.75,1151679.0,1895,25,557.0
51,2,1500,98,6718.0,3.0,527.0,2600541.5,1197981.375,2005,22,943.0
69,3,1390,309,47040.0,3.0,282.1,2611739.25,1265532.875,1969,24,325.0
91,4,2310,126,7401.0,3.0,607.0,2688143.0,1244374.125,1970,26,296.0
126,4,1670,34,189.0,4.0,587.1,2715838.5,1254327.75,2018,5,396.0
60,3,1330,20,318.0,4.0,377.1,2555292.5,1136990.0,2015,15,360.0
32,1,1490,162,14489.0,3.0,275.9,2610805.0,1267025.75,1963,29,405.0
85,3,2550,6,4106.0,2.0,419.4,2691342.5,1236038.375,1934,7,209.0
48,2,2000,12,5637.0,3.0,428.4,2691487.0,1236096.0,2003,10,197.0
102,3,1460,89,1338.0,4.0,530.4,2656339.75,1233609.25,1945,6,300.0
101,4,1670,33,878.0,2.0,448.6,2587022.0,1210010.0,2015,7,298.0
68,2,1735,149,3306.0,2.0,605.0,2722879.25,1252571.25,2020,9,1389.0
82,3,2300,280,12738.0,4.0,382.0,2557701.75,1143631.125,2013,65,1284.0
104,4,2520,95,2743.0,4.0,299.2,2610035.75,1265421.125,1985,9,342.0
94,4,2520,193,45283.0,4.0,422.2,2682810.0,1249104.625,1929,10,203.0
165,5,3395,171,21963.0,2.0,429.5,2686214.0,1252398.625,2003,20,588.0
65,3,1300,3,249.0,5.0,690.1,2555024.75,1154862.625,1849,2,538.0
84,3,1480,96,4699.0,4.0,434.9,2540228.75,1181096.375,1955,15,277.0
104,4,2272,106,13502.0,4.0,445.0,2674780.0,1248642.875,1987,6,262.0
120,4,2400,60,4737.0,3.0,276.9,2609493.0,1267369.125,1920,1,59.0
85,3,1585,134,2414.0,3.0,601.0,2759710.25,1190469.5,2002,11,315.0
67,3,1535,29,5656.0,2.0,725.8,2745816.0,1255374.75,1967,9,240.0
77,2,1570,72,23612.0,2.0,443.9,2691558.75,1248925.375,1989,7,243.0
125,5,2350,3,1520.0,4.0,562.8,2657103.5,1233424.625,1951,1,84.0
80,3,1950,21,1933.0,3.0,609.2,2548724.0,1149141.375,1850,2,63.0
93,3,1650,37,3351.0,4.0,633.3,2574322.75,1184022.875,2020,7,370.0
98,3,1900,19,388.0,2.0,458.9,2701652.25,1277581.0,1850,2,175.0
36,1,1140,297,26525.0,3.0,280.4,2611143.5,1265960.625,1996,54,845.0
80,2,1150,44,1133.0,4.0,347.1,2721563.25,1079427.0,2016,5,181.0
52,3,1795,125,12323.0,3.0,440.8,2695919.75,1260335.625,1966,6,136.0
80,2,2690,131,16488.0,4.0,400.8,2507489.25,1137587.5,1940,1,240.0
65,2,1000,108,678.0,4.0,208.2,2717159.5,1112361.375,2014,16,294.0
79,2,1655,284,13175.0,2.0,438.9,2666305.75,1210587.625,1851,38,1919.0
40,1,1180,108,6328.0,3.0,458.0,2699819.25,1262608.5,2006,40,1223.0
88,3,1410,32,201.0,2.0,587.3,2633580.25,1253818.25,1969,3,118.0
65,2,1495,98,268.0,2.0,748.2,2548706.75,1160893.5,2012,11,290.0
49,2,1550,66,3456.0,4.0,400.6,2533550.0,1153567.375,2020,36,852.0
110,4,2300,67,26692.0,3.0,459.2,2680757.0,1252622.5,1980,5,309.0
88,2,2590,144,8035.0,1.0,463.7,2707053.0,1235030.125,1860,8,225.0
72,5,2100,240,13902.0,4.0,423.7,2497250.75,1118511.0,2011,12,265.0
45,2,1100,78,13849.0,2.0,651.2,2747396.5,1255765.75,1918,18,246.0
97,4,1530,28,167.0,3.0,690.6,2572128.75,1175295.875,2019,2,89.0
51,2,1180,105,2983.0,4.0,477.5,2530708.75,1175144.375,1948,14,619.0
105,4,1970,92,10181.0,4.0,439.7,2589652.0,1214242.5,2007,18,380.0
30,1,1300,179,9968.0,2.0,401.5,2678729.75,1249276.125,1973,37,516.0
27,1,1490,21,1848.0,5.0,396.0,2532525.25,1151805.625,1900,5,164.0
108,3,1960,139,1961.0,1.0,439.6,2676017.25,1260559.125,2006,12,348.0
56,2,2330,28,5225.0,2.0,447.3,2681621.75,1242228.5,2013,5,128.0
67,3,1255,29,5656.0,2.0,725.8,2745816.0,1255374.75,1967,9,240.0
67,3,1900,144,7563.0,4.0,591.9,2539353.5,1153522.25,1985,11,337.0
28,1,900,133,47040.0,3.0,280.5,2611866.25,1265618.875,1971,35,435.0
29,1,1650,278,43150.0,3.0,417.7,2537736.75,1151759.5,1958,13,233.0
87,3,1912,193,20108.0,2.0,255.9,2611781.0,1268454.875,1981,11,590.0
101,3,1480,13,313.0,4.0,425.9,2758598.25,1239847.875,2013,8,427.0
65,3,1420,45,7048.0,1.0,575.1,2720718.75,1258351.875,1919,4,177.0
90,3,1700,115,1698.0,4.0,659.3,2614184.5,1192138.875,2015,8,258.0
94,3,1670,144,3537.0,4.0,299.5,2638795.25,1266197.0,2005,9,267.0
86,3,1320,83,9138.0,3.0,338.8,2623027.5,1258051.5,1990,30,319.0
83,3,2020,259,41729.0,3.0,281.2,2611969.0,1265797.625,2003,12,262.0
63,2,1650,92,16264.0,3.0,409.0,2674343.75,1248923.375,1975,12,190.0
56,2,1180,126,15063.0,3.0,259.9,2613011.0,1268587.625,1970,59,492.0
82,3,1730,121,2469.0,3.0,439.9,2724066.0,1217055.125,2009,14,446.0
52,2,1500,219,9283.0,3.0,491.8,2538865.5,1152050.0,1933,23,271.0
80,3,1560,147,821.0,3.0,482.0,2752562.25,1213065.0,2010,12,353.0
65,2,1270,52,3621.0,4.0,452.3,2609055.0,1225615.125,2024,18,334.0
105,4,1830,48,1024.0,3.0,458.7,2621322.5,1237490.375,2006,9,344.0
71,2,1850,19,5701.0,2.0,564.2,2687879.0,1245064.75,1906,3,109.0
80,3,1960,12,15284.0,4.0,433.5,2535404.75,1153009.875,1967,48,712.0
27,1,900,18,1519.0,3.0,460.1,2573796.75,1106119.375,2003,1,110.0
80,3,1300,216,27150.0,4.0,281.2,2611649.25,1265728.625,1896,4,69.0
87,3,2100,36,243.0,5.0,760.0,2592774.5,1121311.25,2016,1,106.0
84,3,1636,17,5121.0,2.0,283.1,2610263.0,1265166.0,1600,5,237.0
141,4,1905,49,1748.0,4.0,439.0,2729066.5,1268397.0,2013,8,378.0
101,4,2160,33,758.0,3.0,442.0,2531008.0,1174945.25,2014,10,294.0
73,3,1680,143,6208.0,3.0,489.8,2687787.5,1234265.875,1963,8,182.0
86,3,2190,50,7790.0,3.0,467.6,2707468.25,1234809.25,1980,1,172.0
82,4,1570,64,2495.0,3.0,280.9,2614748.25,1264601.875,1955,6,147.0
80,3,3550,153,14647.0,4.0,429.9,2683036.75,1248824.625,1982,23,542.0
60,2,1200,178,18872.0,1.0,254.4,2611530.75,1268186.25,1962,18,592.0
98,4,2400,18,78.0,2.0,541.3,2500775.5,1137908.75,2016,6,249.0
105,3,2276,29,3035.0,3.0,536.7,2702804.75,1242432.375,1966,18,980.0
45,1,1425,129,6492.0,3.0,435.6,2685894.25,1253187.125,1998,8,203.0
115,5,2300,77,2362.0,3.0,461.8,2685685.0,1244646.625,2016,11,2152.0
70,2,1700,101,14576.0,2.0,458.1,2696328.25,1244808.25,1896,3,85.0
30,1,2600,48,9754.0,4.0,421.4,2538554.5,1151384.625,1931,33,439.0
92,3,1940,13,568.0,4.0,541.5,2528835.0,1161281.125,1897,2,277.0
86,3,1270,104,16327.0,4.0,531.6,2603309.0,1202717.375,1988,18,336.0
87,3,2190,31,537.0,2.0,387.6,2680456.75,1267928.625,2024,4,215.0
75,2,1950,143,17760.0,2.0,387.5,2665102.25,1258827.125,1993,8,210.0
71,4,2140,19,5701.0,2.0,564.2,2687879.0,1245064.75,1906,3,109.0
57,3,1780,93,13831.0,2.0,426.9,2499056.25,1119734.375,1921,1,162.0
86,4,2000,59,1207.0,4.0,525.9,2589922.75,1193644.75,2015,12,416.0
80,2,2600,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
107,4,2550,109,6676.0,4.0,419.8,2682334.75,1263587.875,2005,8,217.0
76,3,2371,76,6286.0,4.0,514.8,2678560.5,1252237.125,1985,7,230.0
97,3,2070,149,3173.0,4.0,427.9,2691061.0,1285721.375,2016,17,562.0
39,2,1200,75,1231.0,4.0,394.1,2526197.75,1150153.5,1974,15,653.0
123,4,2913,97,6328.0,2.0,458.3,2699778.25,1262609.25,2006,6,285.0
88,3,2515,111,16127.0,3.0,432.7,2689606.0,1251296.375,1982,11,421.0
62,3,2120,268,16474.0,4.0,380.4,2500198.25,1116731.125,1957,44,376.0
143,4,2100,54,2001.0,3.0,394.4,2638298.25,1245057.75,2013,45,1716.0
55,2,2500,52,6447.0,5.0,373.9,2502197.0,1125783.75,2007,3,261.0
117,4,2230,36,247.0,5.0,389.2,2670195.0,1236993.75,1990,6,278.0
33,1,2750,220,46383.0,3.0,382.4,2500125.25,1118573.375,1991,13,483.0
74,2,1890,35,3275.0,1.0,297.0,2609301.0,1262786.75,1914,1,68.0
96,4,1270,103,3029.0,4.0,554.6,2721305.75,1256692.125,1972,20,356.0
70,2,1535,116,3532.0,3.0,661.2,2748609.5,1255818.75,1958,8,145.0
85,4,1440,63,3747.0,1.0,296.2,2611807.0,1261636.0,1962,13,291.0
90,4,1690,120,15904.0,1.0,757.1,2746564.25,1253676.0,1929,10,233.0
96,3,1921,33,1272.0,2.0,437.9,2547005.5,1183235.375,1988,5,719.0
93,4,2200,6,148.0,3.0,525.4,2527115.0,1158782.875,1965,1,114.0
63,1,2507,49,53281.0,4.0,452.2,2682899.75,1251357.25,2018,27,484.0
53,1,1265,164,8084.0,3.0,254.8,2613684.0,1267155.625,1983,12,286.0
83,3,1710,15,19.0,3.0,1019.8,2515185.0,1168564.25,2010,1,80.0
40,2,1290,6,71.0,4.0,1092.3,2577319.5,1147755.5,1970,3,85.0
74,3,1100,98,1400.0,4.0,991.2,2554124.75,1218062.75,2021,32,555.0
32,1,2040,13,74859.0,4.0,442.5,2684079.75,1247425.5,1973,1,2273.0
79,4,1950,82,93.0,4.0,706.8,2518423.75,1156421.25,1777,9,508.0
103,4,2160,161,9609.0,1.0,404.5,2655527.5,1249163.125,2017,22,358.0
46,2,1630,89,5167.0,2.0,464.9,2665540.5,1212264.875,1950,8,148.0
117,4,2270,15,1891.0,4.0,700.8,2734290.5,1181777.875,2017,10,309.0
126,4,1985,138,14126.0,3.0,626.2,2578002.75,1183346.25,2008,23,501.0
77,3,2700,97,6686.0,2.0,413.5,2695852.5,1229649.5,2017,13,328.0
78,4,2135,76,996.0,2.0,410.6,2694447.0,1230908.0,1901,4,112.0
71,2,1600,216,6876.0,3.0,449.9,2665560.0,1208935.25,2019,146,3402.0
58,2,2945,67,32771.0,3.0,421.1,2684517.5,1245997.875,1957,6,148.0
87,3,1700,193,20108.0,2.0,255.9,2611781.0,1268454.875,1981,11,590.0
100,3,2053,118,2010.0,4.0,523.6,2604058.75,1207656.625,2013,8,316.0
57,1,2740,30,27803.0,3.0,410.9,2679718.5,1248139.75,2025,23,383.0
33,1,690,89,1352.0,4.0,360.2,2715909.5,1097585.625,1972,9,315.0
93,4,1770,159,2036.0,3.0,320.6,2608215.25,1259477.625,1978,38,434.0
101,4,2505,53,3489.0,1.0,301.9,2611316.75,1260378.875,1988,5,233.0
50,2,2130,52,2074.0,2.0,459.0,2690756.5,1253953.75,2005,7,357.0
104,4,2060,153,980.0,3.0,368.8,2647782.0,1250072.75,2009,10,255.0
42,1,1300,28,1224.0,4.0,487.1,2541539.0,1181536.125,1969,2,170.0
110,5,2200,25,523.0,5.0,1234.0,2568352.0,1132928.0,1965,1,136.0
